dataset,speaker_id,l1,gender,split,audio_path,utterance_id,target_text,tier_name,label,error_type,start_time,end_time,original_duration,context_start_time,context_end_time,context_duration
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0018.wav,arctic_a0018,There was a change now,phones,"R, R*, s",substitution,0.19,0.26,0.07,0.0,0.51,0.51
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0019.wav,arctic_a0019,I followed the line of the proposed railroad looking for chances,phones,"R,R*,s",substitution,2.65,2.74,0.09,2.4,2.99,0.59
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0019.wav,arctic_a0019,I followed the line of the proposed railroad looking for chances,phones,"R,R*,s",substitution,2.9,3.04,0.14,2.65,3.29,0.64
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0020.wav,arctic_a0020,Clubs and balls and cities grew to be only memories,phones,"R,R*,s",substitution,2.13,2.26,0.13,1.88,2.51,0.63
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0020.wav,arctic_a0020,Clubs and balls and cities grew to be only memories,phones,"UW1, AO, s",substitution,2.26,2.44,0.18,2.01,2.69,0.68
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0020.wav,arctic_a0020,Clubs and balls and cities grew to be only memories,phones,"ER0, R*, s",substitution,3.88,4.01,0.13,3.63,4.26,0.63
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0021.wav,arctic_a0021,It fairly clubbed me into recognizing it,phones,"R,err,s",substitution,2.39,2.42,0.03,2.14,2.67,0.53
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0021.wav,arctic_a0021,It fairly clubbed me into recognizing it,phones,"sil,K,a",addition,3.171351,3.27,0.098649,2.921351,3.52,0.598649
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0022.wav,arctic_a0022,Hardly were our plans made public before we were met by powerful opposition,phones,"R,err,s ",substitution,0.26,0.36,0.1,0.01,0.61,0.6
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0022.wav,arctic_a0022,Hardly were our plans made public before we were met by powerful opposition,phones,"ER0,EH,s",substitution,1.02,1.199045,0.179045,0.77,1.449045,0.679045
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0022.wav,arctic_a0022,Hardly were our plans made public before we were met by powerful opposition,phones,"sil,R,a",addition,1.199045,1.348764,0.149719,0.949045,1.598764,0.649719
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0022.wav,arctic_a0022,Hardly were our plans made public before we were met by powerful opposition,phones,"ER1,EH,s",substitution,4.22,4.359831,0.139831,3.97,4.609831,0.639831
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0022.wav,arctic_a0022,Hardly were our plans made public before we were met by powerful opposition,phones,"sil,R,a",addition,4.359831,4.39,0.030169,4.109831,4.64,0.530169
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0023.wav,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges,phones,"R, R*, s",substitution,3.08,3.14,0.06,2.83,3.39,0.56
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0023.wav,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges,phones,"R,R*,s ",substitution,5.21,5.29,0.08,4.96,5.54,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0023.wav,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges,phones,"R, R*, s",substitution,6.1,6.14,0.04,5.85,6.39,0.54
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0024.wav,arctic_a0024,It was my reports from the north which chiefly induced people to buy,phones,"R, R*, s",substitution,0.83,0.87,0.04,0.58,1.12,0.54
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0024.wav,arctic_a0024,It was my reports from the north which chiefly induced people to buy,phones,"R,R*,s ",substitution,1.53,1.65,0.12,1.28,1.9,0.62
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0024.wav,arctic_a0024,It was my reports from the north which chiefly induced people to buy,phones,"R,R*,s ",substitution,2.36,2.44,0.08,2.11,2.69,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0025.wav,arctic_a0025,I was about to do this when cooler judgment prevailed,phones,"P,B,s",substitution,3.9,3.95,0.05,3.65,4.2,0.55
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0025.wav,arctic_a0025,I was about to do this when cooler judgment prevailed,phones,"R, R*, s",substitution,3.95,4.03,0.08,3.7,4.28,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0026.wav,arctic_a0026,It occurred to me that there would have to be an accounting,phones,"AH0,OW,s",substitution,0.24,0.33,0.09,0.0,0.58,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0026.wav,arctic_a0026,It occurred to me that there would have to be an accounting,phones,"R, R*, s",substitution,2.22,2.3,0.08,1.97,2.55,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0027.wav,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor,phones,"TH,S,s",substitution,3.88,4.0,0.12,3.63,4.25,0.62
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0027.wav,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor,phones,"Z,S,s ",substitution,4.07,4.2,0.13,3.82,4.45,0.63
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0027.wav,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor,phones,"ER0,AH0,s",substitution,5.25,5.38,0.13,5.0,5.63,0.63
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0028.wav,arctic_a0028,Robbery bribery fraud,phones,"B,P,s",substitution,1.08,1.17,0.09,0.83,1.42,0.59
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0028.wav,arctic_a0028,Robbery bribery fraud,phones,"R,sil,d",deletion,2.29,2.33,0.04,2.04,2.58,0.54
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0028.wav,arctic_a0028,Robbery bribery fraud,phones,"AO1,UW,s",substitution,2.33,2.47,0.14,2.08,2.72,0.64
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0028.wav,arctic_a0028,Robbery bribery fraud,phones,"D,T,s",substitution,2.47,2.54,0.07,2.22,2.79,0.57
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0029.wav,arctic_a0029,Their forces were already moving into the north country,phones,"sil,IH,a",addition,0.21,0.230953,0.020953,0.0,0.470477,0.470477
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0029.wav,arctic_a0029,Their forces were already moving into the north country,phones,"R,sil,d",deletion,0.58,0.66,0.08,0.33,0.91,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0029.wav,arctic_a0029,Their forces were already moving into the north country,phones,"ER0,EH,s",substitution,1.11,1.238303,0.128303,0.86,1.488303,0.628303
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0029.wav,arctic_a0029,Their forces were already moving into the north country,phones,"sil,R*,a",addition,1.238303,1.31,0.071697,0.988303,1.56,0.571697
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0029.wav,arctic_a0029,Their forces were already moving into the north country,phones,"sil,K,a",addition,2.382934,2.450671,0.067738,2.132934,2.700671,0.567737
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0031.wav,arctic_a0031,They were three hundred yards apart,phones,"sil,IY,a",addition,0.55,0.604142,0.054142,0.3,0.854142,0.554142
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0031.wav,arctic_a0031,They were three hundred yards apart,phones,"R,err,s ",substitution,1.04,1.08,0.04,0.79,1.33,0.54
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0031.wav,arctic_a0031,They were three hundred yards apart,phones,"R,R*,s ",substitution,1.75,1.82,0.07,1.5,2.07,0.57
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0031.wav,arctic_a0031,They were three hundred yards apart,phones,"R,err,s ",substitution,2.25,2.32,0.07,2.0,2.57,0.57
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0032.wav,arctic_a0032,Since then some mysterious force has been fighting us at every step,phones,"IH0,AY,s",substitution,2.46,2.56,0.1,2.21,2.81,0.6
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0032.wav,arctic_a0032,Since then some mysterious force has been fighting us at every step,phones,"IH1,sil,d",deletion,2.71,2.74,0.03,2.46,2.99,0.53
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0032.wav,arctic_a0032,Since then some mysterious force has been fighting us at every step,phones,"IY0,EH,s",substitution,2.77,2.8,0.03,2.52,3.05,0.53
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0032.wav,arctic_a0032,Since then some mysterious force has been fighting us at every step,phones,"AH0,sil,d",deletion,2.8,2.86,0.06,2.55,3.11,0.56
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0032.wav,arctic_a0032,Since then some mysterious force has been fighting us at every step,phones,"sil,K,a",addition,4.700752,4.740419,0.039667,4.450752,4.990419,0.539667
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0037.wav,arctic_a0037,I was the only one who remained sitting,phones,"DH,Z,s",substitution,0.37,0.4,0.03,0.12,0.65,0.53
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0037.wav,arctic_a0037,I was the only one who remained sitting,phones,"R, R*, s",substitution,1.415567,1.47,0.054433,1.165567,1.72,0.554433
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0037.wav,arctic_a0037,I was the only one who remained sitting,phones,"sil,K,a",addition,2.611721,2.69,0.078279,2.361721,2.94,0.578279
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0039.wav,arctic_a0039,The ship should be in within a week or ten days,phones,"EH1,IH,s",substitution,3.11,3.17,0.06,2.86,3.42,0.56
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0040.wav,arctic_a0040,I suppose you wonder why she is coming up here,phones,"P,B,s",substitution,0.41,0.52,0.11,0.16,0.77,0.61
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0041.wav,arctic_a0041,Meanwhile I'll go out to breathe a spell,phones,"B,P,s",substitution,1.85,1.98,0.13,1.6,2.23,0.63
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0041.wav,arctic_a0041,Meanwhile I'll go out to breathe a spell,phones,"R,R*, s",substitution,1.98,2.03,0.05,1.73,2.28,0.55
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0042.wav,arctic_a0042,How could he explain his possession of the sketch,phones,"P,B,s",substitution,1.35,1.45,0.1,1.1,1.7,0.6
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0046.wav,arctic_a0046,The girl faced him her eyes shining with sudden fear,phones,"ER0,R*,s",substitution,1.82,1.96,0.14,1.57,2.21,0.64
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0046.wav,arctic_a0046,The girl faced him her eyes shining with sudden fear,phones,"sil,K,a",addition,2.889204,2.93,0.040796,2.639204,3.18,0.540796
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0046.wav,arctic_a0046,The girl faced him her eyes shining with sudden fear,phones,"R,R*,s ",substitution,4.37,4.47,0.1,4.12,4.72,0.6
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0047.wav,arctic_a0047,Close beside him gleamed the white fangs of the wolf dog,phones,"S,Z,s",substitution,0.38,0.48,0.1,0.13,0.73,0.6
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0047.wav,arctic_a0047,Close beside him gleamed the white fangs of the wolf dog,phones,"UH1,AO,s",substitution,4.2,4.23,0.03,3.95,4.48,0.53
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0047.wav,arctic_a0047,Close beside him gleamed the white fangs of the wolf dog,phones,"AO1,OW,s",substitution,4.64,4.78,0.14,4.39,5.03,0.64
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0048.wav,arctic_a0048,He looked at the handkerchief more closely,phones,"sil, D, a",addition,1.69627,1.909722,0.213453,1.44627,2.159722,0.713452
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0048.wav,arctic_a0048,He looked at the handkerchief more closely,phones,"CH,SH,s",substitution,2.21,2.36,0.15,1.96,2.61,0.65
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0048.wav,arctic_a0048,He looked at the handkerchief more closely,phones,"K,G,s",substitution,3.26,3.34,0.08,3.01,3.59,0.58
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0048.wav,arctic_a0048,He looked at the handkerchief more closely,phones,"S,Z,s",substitution,3.52,3.64,0.12,3.27,3.89,0.62
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0051.wav,arctic_a0051,The lace was of a delicate ivory color faintly tinted with yellow,phones,"AY1,IH,s",substitution,1.87,2.0,0.13,1.62,2.25,0.63
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0051.wav,arctic_a0051,The lace was of a delicate ivory color faintly tinted with yellow,phones,"sil, AO, a",addition,2.17734,2.249009,0.07167,1.92734,2.499009,0.571669
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0051.wav,arctic_a0051,The lace was of a delicate ivory color faintly tinted with yellow,phones,"ER0,R*,s",substitution,2.249009,2.32,0.070991,1.999009,2.57,0.570991
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0051.wav,arctic_a0051,The lace was of a delicate ivory color faintly tinted with yellow,phones,"EH1,EY,s",substitution,5.08,5.12,0.04,4.83,5.37,0.54
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0053.wav,arctic_a0053,Suddenly his fingers closed tightly over the handkerchief,phones,"sil, err, a",addition,2.860507,2.91,0.049493,2.610507,3.16,0.549493
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0053.wav,arctic_a0053,Suddenly his fingers closed tightly over the handkerchief,phones,"NG,N,s",substitution,3.2,3.285291,0.085291,2.95,3.535291,0.585291
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0053.wav,arctic_a0053,Suddenly his fingers closed tightly over the handkerchief,phones,"sil,T,a",addition,3.285291,3.341179,0.055888,3.035291,3.591179,0.555888
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0054.wav,arctic_a0054,There was nothing on the rock,phones,"TH,S,s",substitution,0.76,0.87,0.11,0.51,1.12,0.61
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0054.wav,arctic_a0054,There was nothing on the rock,phones,"sil,K,a",addition,1.045895,1.07,0.024105,0.795895,1.32,0.524105
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0054.wav,arctic_a0054,There was nothing on the rock,phones,"R, R*, s",substitution,1.522043,1.56,0.037957,1.272043,1.81,0.537957
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0054.wav,arctic_a0054,There was nothing on the rock,phones,"AA1,OW,s",substitution,1.56,1.63,0.07,1.31,1.88,0.57
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0058.wav,arctic_a0058,I came for information more out of curiosity than anything else,phones,"R, sil, d",deletion,0.74,0.79,0.05,0.49,1.04,0.55
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0058.wav,arctic_a0058,I came for information more out of curiosity than anything else,phones,"R,err,s ",substitution,2.75,2.8,0.05,2.5,3.05,0.55
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0058.wav,arctic_a0058,I came for information more out of curiosity than anything else,phones,"AA1,EH,s",substitution,2.9,2.93,0.03,2.65,3.18,0.53
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0058.wav,arctic_a0058,I came for information more out of curiosity than anything else,phones,"sil,G,a",addition,4.749221,4.8,0.050779,4.499221,5.05,0.550779
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0059.wav,arctic_a0059,His immaculate appearance was gone,phones,"IH0,EY,s",substitution,1.26,1.41,0.15,1.01,1.66,0.65
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0059.wav,arctic_a0059,His immaculate appearance was gone,phones,"P,B,s",substitution,1.73,1.87,0.14,1.48,2.12,0.64
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0059.wav,arctic_a0059,His immaculate appearance was gone,phones,"R, R*, s",substitution,1.99,2.05,0.06,1.74,2.3,0.56
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0060.wav,arctic_a0060,Anyway no one saw her like that,phones,"ER1,EH,s",substitution,1.83,1.915137,0.085137,1.58,2.165137,0.585137
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0060.wav,arctic_a0060,Anyway no one saw her like that,phones,"sil, R*, a",addition,1.915137,1.948169,0.033032,1.665137,2.198169,0.533032
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0062.wav,arctic_a0062,The men stared into each other's face,phones,"T,err,s",substitution,0.74,0.84,0.1,0.49,1.09,0.6
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0062.wav,arctic_a0062,The men stared into each other's face,phones,"ER0,err,s",substitution,2.17,2.26,0.09,1.92,2.51,0.59
l2_arctic,ABA,Arabic,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ABA/wav/arctic_a0063.wav,arctic_a0063,Yes it was a man who asked a stranger,phones,"sil,AH0,a",addition,1.98,2.057422,0.077422,1.73,2.307422,0.577422
