context_mode,held_out_speaker,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0010,1.02,1.06,"L,sil,d ",deletion,addition,0.35742008686065674,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0011,0.59,0.65,"ER0,AH0,s ",substitution,addition,0.5035569071769714,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0011.wav,If I ever needed a fighter in my life I need one now
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0011,0.92,0.99,"IH0,IY0,s",substitution,addition,0.4760296642780304,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0011.wav,If I ever needed a fighter in my life I need one now
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,4.19,4.27,"V,P,s",substitution,deletion,0.5278118252754211,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,4.81,4.87,"L,sil,d ",deletion,substitution,0.49933111667633057,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,5.19,5.28,"S,Z,s ",substitution,addition,0.36406904458999634,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,6.12,6.2,"AH0,IY0,s",substitution,addition,0.39237451553344727,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,7.08,7.17,"IY1,IH1,s",substitution,addition,0.4947110712528229,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,0.65,0.68,"DH,D,s ",substitution,deletion,0.47858646512031555,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,0.99,1.04,"AH1,AA*,s",substitution,deletion,0.4968614876270294,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,1.04,1.11,"V,P,s",substitution,deletion,0.5677018165588379,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,1.15,1.19,"DH,sil,d ",deletion,addition,0.46260735392570496,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,3.36,3.39,"S,Z,s",substitution,addition,0.4146697521209717,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,3.39,3.42,"IH0,sil,d ",deletion,addition,0.4491097629070282,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,3.42,3.55,"Z,sil,d ",deletion,addition,0.41368645429611206,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,0.29,0.38,"B,F,s",substitution,deletion,0.3886634111404419,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,0.71,0.74,"AO1,OW1,s",substitution,deletion,0.5274017453193665,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,1.2,1.26,"IH1,IY1,s",substitution,addition,0.4971213638782501,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,1.925137,1.95597,"G,K,s",substitution,deletion,0.3909672498703003,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0021,0.17,0.21,"T,S,s ",substitution,deletion,0.3556489944458008,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0021,1.3,1.35,"IH0,IY0,s",substitution,addition,0.40033984184265137,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,1.160157,1.27,"sil,W,a",addition,substitution,0.3936530649662018,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,1.53,1.58,"R,AH0,s",substitution,deletion,0.5226007103919983,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,2.39,2.44,"D,K,s",substitution,deletion,0.4797181189060211,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,3.79,3.85,"R,W,s",substitution,deletion,0.5414803624153137,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,6.02,6.07,"ER0,AH0,s ",substitution,deletion,0.49205219745635986,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,0.9,0.985726,"V,P,s",substitution,deletion,0.4970185160636902,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,1.77,1.861577,"sil,Z,a",addition,substitution,0.3982750177383423,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,2.56,2.63,"IH0,IY0,s",substitution,addition,0.46524059772491455,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,2.83,2.86,"L,W,s",substitution,deletion,0.5467137098312378,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,3.88,3.93,"R,sil,d ",deletion,substitution,0.43013420701026917,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,4.39,4.44,"D,sil,d ",deletion,substitution,0.43887487053871155,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,5.57,5.62,"R,sil,d ",deletion,substitution,0.40115320682525635,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,5.62,5.67,"DH,D,s ",substitution,deletion,0.4082790017127991,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,0.45,0.48,"Z,R,s",substitution,deletion,0.5049296617507935,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,1.2,1.27,"S,sil,d ",deletion,addition,0.4727356433868408,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,1.47,1.51,"AH1,AO1,s",substitution,deletion,0.3922879099845886,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,1.56,1.59,"DH,D,s ",substitution,deletion,0.5475738644599915,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,4.68,4.72,"AH0,OW*,s ",substitution,addition,0.38782548904418945,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,4.72,4.78,"L,sil,d  ",deletion,substitution,0.38577383756637573,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0025,2.28,2.34,"ER0,AH0,s ",substitution,addition,0.3681701123714447,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0026,1.81,1.89,"R,sil,d ",deletion,substitution,0.39612117409706116,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0026,2.09,2.12,"D,T,s",substitution,deletion,0.5625321865081787,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0026,2.273055,2.363871,"sil,N,a",addition,substitution,0.49225980043411255,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,0.43,0.5,"ER0,AH0,s ",substitution,addition,0.533168375492096,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,0.5,0.58,"P,B,s",substitution,deletion,0.4367203712463379,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,1.37,1.46,"AH0,IY0,s",substitution,addition,0.42755910754203796,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,3.21,3.25,"AH0,sil,d",deletion,substitution,0.48470067977905273,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,4.1,4.207089,"sil,S,a",addition,substitution,0.5669253468513489,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0028,1.98,2.08,"AO1,OW1,s",substitution,deletion,0.4113178849220276,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0028.wav,Robbery bribery fraud
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0028,2.08,2.17,"D,T,s ",substitution,deletion,0.4325466454029083,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0028.wav,Robbery bribery fraud
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,0.23,0.29,"R,AH0,s ",substitution,deletion,0.39099428057670593,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,0.72,0.99,"Z,sil,d ",deletion,addition,0.45328962802886963,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,1.95,2.06,"L,sil,d ",deletion,substitution,0.42198076844215393,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,2.94,2.97,"DH,D,s ",substitution,deletion,0.5033941268920898,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0030,0.34,0.38,"D,V,s",substitution,deletion,0.4781610667705536,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0030.wav,I had faith in them
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0032,2.38,2.46,"R,sil,d ",deletion,substitution,0.4012732207775116,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0032,3.27,3.31,"IH1,IY1,s",substitution,addition,0.3634948432445526,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0032,4.83,4.94,"P,F,s",substitution,deletion,0.5442351698875427,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,0.62,0.66,"D,sil,d ",deletion,substitution,0.35726141929626465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,0.66,0.73,"IH1,IY1,s",substitution,addition,0.4489803910255432,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,0.76,0.79,"AE1,T,s",substitution,deletion,0.6854180693626404,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,1.5,1.63,"L,W,s",substitution,deletion,0.41920408606529236,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0037,1.62,1.68,"D,sil,d ",deletion,addition,0.34584006667137146,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0037.wav,I was the only one who remained sitting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0038,0.31,0.34,"L,W,s",substitution,deletion,0.4441688656806946,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0038.wav,We'll have to watch our chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0040,0.34,0.47,"P,B,s",substitution,deletion,0.44706234335899353,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0040,1.14,1.21,"ER0,AH0,s ",substitution,addition,0.39808791875839233,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,0.928153,1.026992,"sil,IH0,a",addition,substitution,0.529304563999176,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,1.026992,1.1,"sil,NG,a",addition,substitution,0.46068480610847473,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,2.02,2.054461,"sil,DH,a",addition,deletion,0.34421899914741516,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,2.45,2.61,"L,W,s",substitution,deletion,0.46363672614097595,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0042,0.56,0.61,"K,sil,d ",deletion,substitution,0.3534846901893616,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0042,1.72,1.78,"V,B,s",substitution,deletion,0.44889578223228455,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0042,1.78,1.83,"DH,D,s ",substitution,deletion,0.49169445037841797,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0045,1.35,1.42,"AH0,AH0*,s",substitution,deletion,0.4432550370693207,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0045.wav,He moved away as quietly as he had come
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0046,3.63,3.71,"R,AH0,s ",substitution,deletion,0.37922513484954834,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0046.wav,The girl faced him her eyes shining with sudden fear
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0047,3.8,3.87,"L,sil,d ",deletion,substitution,0.43423768877983093,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0048,0.27,0.36,"UH1,UW1,s",substitution,deletion,0.42394566535949707,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0048,0.43766,0.47,"T,sil,d ",deletion,addition,0.42296624183654785,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0048,1.78,1.81,"F,P,s",substitution,deletion,0.5412119030952454,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0051,1.39,1.45,"AH0,IH0,s",substitution,addition,0.4747559428215027,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0051,4.63,4.72,"IH0,IY0,s",substitution,addition,0.4116838276386261,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,0.14,0.2,"T,sil,d ",deletion,substitution,0.458246648311615,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,1.01,1.086053,"S,Z,s ",substitution,addition,0.39748573303222656,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,1.41,1.44,"OW0,AO1,s",substitution,deletion,0.5310267806053162,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,1.64,1.67,"IH0,IY0,s",substitution,deletion,0.4885818362236023,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.27,3.312744,"ER0,AO1,s",substitution,addition,0.34095656871795654,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.312744,3.362682,"sil,V,a",addition,deletion,0.4717687964439392,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.362682,3.42,"sil,IH0,a",addition,deletion,0.4118051826953888,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0054,0.25,0.34,"sil,S,a",addition,substitution,0.49301737546920776,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0054.wav,There was nothing on the rock
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0054,1.11,1.14,"DH,D,s ",substitution,deletion,0.5244941711425781,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0054.wav,There was nothing on the rock
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0058,1.6,1.64,"AH1,AO1,s",substitution,deletion,0.5505179762840271,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
