speaker_id,utterance_id,audio_path,start_time,end_time,true_error_type,predicted_error_type,confidence,is_correct,prob_addition,prob_deletion,prob_substitution
HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,1.34,1.37,substitution,deletion,0.4312429130077362,False,0.2932630479335785,0.4312429130077362,0.2754940688610077
PNV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,0.54,0.58,substitution,deletion,0.43038466572761536,False,0.2874011695384979,0.43038466572761536,0.28221413493156433
HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,0.43,0.57,substitution,addition,0.42986953258514404,False,0.42986953258514404,0.15260301530361176,0.41752752661705017
TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,2.24,2.32,substitution,addition,0.42884525656700134,False,0.42884525656700134,0.24713917076587677,0.3240154981613159
TLV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,0.18,0.28,substitution,deletion,0.428575724363327,False,0.24407823383808136,0.428575724363327,0.3273460566997528
PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,1.47,1.51,substitution,deletion,0.42795300483703613,False,0.2952257990837097,0.42795300483703613,0.27682119607925415
PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,7.16,7.22,substitution,deletion,0.42674481868743896,False,0.257074236869812,0.42674481868743896,0.3161809742450714
PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,0.81,0.86,substitution,deletion,0.42628321051597595,False,0.297550231218338,0.42628321051597595,0.2761665880680084
HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,3.08,3.12,deletion,substitution,0.42595532536506653,False,0.27032470703125,0.3037199378013611,0.42595532536506653
THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,0.51,0.62458,substitution,addition,0.4247373640537262,False,0.4247373640537262,0.22056613862514496,0.35469648241996765
HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,2.6,2.71,substitution,addition,0.4246171712875366,False,0.4246171712875366,0.25028523802757263,0.3250976502895355
THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,2.49,2.55,addition,deletion,0.42390596866607666,False,0.29691842198371887,0.42390596866607666,0.27917563915252686
TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,3.213622,3.33,substitution,addition,0.42243003845214844,False,0.42243003845214844,0.23735500872135162,0.34021496772766113
HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,2.32,2.39,substitution,deletion,0.4212646186351776,False,0.21106737852096558,0.4212646186351776,0.3676679730415344
THV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0527.wav,1.16,1.25,substitution,deletion,0.4210411310195923,False,0.2769201397895813,0.4210411310195923,0.30203866958618164
THV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,0.43,0.54,deletion,substitution,0.42003437876701355,False,0.29633745551109314,0.2836281955242157,0.42003437876701355
TLV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,3.12,3.213622,deletion,substitution,0.4176000654697418,False,0.3230281174182892,0.2593718469142914,0.4176000654697418
TLV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,1.47748,1.667227,addition,substitution,0.41695842146873474,False,0.3699726462364197,0.2130689173936844,0.41695842146873474
PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,2.78,2.92,substitution,addition,0.41692838072776794,False,0.41692838072776794,0.18670763075351715,0.3963640332221985
TLV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0527.wav,1.24,1.27,deletion,substitution,0.41607144474983215,False,0.2736925780773163,0.3102359175682068,0.41607144474983215
PNV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,1.0,1.07,substitution,addition,0.4133242666721344,False,0.4133242666721344,0.2598254382610321,0.3268502652645111
PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,1.66,1.77,substitution,addition,0.4118674695491791,False,0.4118674695491791,0.24028681218624115,0.3478457033634186
PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,2.5,2.53,substitution,deletion,0.41148510575294495,False,0.24837158620357513,0.41148510575294495,0.34014323353767395
THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,4.16,4.42,substitution,deletion,0.41011351346969604,False,0.2808656692504883,0.41011351346969604,0.3090207874774933
PNV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0488.wav,2.96,3.03,deletion,addition,0.4089362323284149,False,0.4089362323284149,0.19618657231330872,0.394877165555954
TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,0.04,0.11,substitution,deletion,0.40866172313690186,False,0.3109443783760071,0.40866172313690186,0.28039389848709106
THV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0518.wav,2.13,2.18,substitution,deletion,0.4072449505329132,False,0.3068740665912628,0.4072449505329132,0.28588101267814636
THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.2,0.37,substitution,addition,0.40615350008010864,False,0.40615350008010864,0.2562897801399231,0.3375568091869354
PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,4.07,4.14,substitution,deletion,0.406033456325531,False,0.24489137530326843,0.406033456325531,0.34907516837120056
TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,1.54,1.66,substitution,addition,0.4043829143047333,False,0.4043829143047333,0.2640431225299835,0.3315739929676056
PNV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0503.wav,3.29,3.36,substitution,deletion,0.40359824895858765,False,0.30666252970695496,0.40359824895858765,0.2897392511367798
THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,1.12,1.24,substitution,addition,0.4027320146560669,False,0.4027320146560669,0.25593364238739014,0.34133434295654297
HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,0.6,0.63,substitution,deletion,0.402332603931427,False,0.30509471893310547,0.402332603931427,0.29257264733314514
THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,0.3,0.36,substitution,deletion,0.4017069935798645,False,0.30144959688186646,0.4017069935798645,0.2968434691429138
THV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0509.wav,0.89,0.92,substitution,addition,0.4011792242527008,False,0.4011792242527008,0.2618469297885895,0.33697381615638733
HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,0.03,0.1,substitution,deletion,0.40036192536354065,False,0.2386825531721115,0.40036192536354065,0.36095553636550903
TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,3.83,3.86,substitution,deletion,0.3995579481124878,False,0.30640071630477905,0.3995579481124878,0.29404136538505554
HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,0.77,0.85,deletion,substitution,0.39886173605918884,False,0.32328835129737854,0.277849942445755,0.39886173605918884
THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,1.50976,1.71,substitution,addition,0.3988283574581146,False,0.3988283574581146,0.20756399631500244,0.39360764622688293
HQTV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,2.47,2.51,substitution,deletion,0.3985346257686615,False,0.2739160656929016,0.3985346257686615,0.3275493085384369
THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.89,0.93,substitution,addition,0.3981472849845886,False,0.3981472849845886,0.27703508734703064,0.3248176872730255
PNV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0465.wav,6.78,6.93,substitution,addition,0.39752763509750366,False,0.39752763509750366,0.2453659325838089,0.35710641741752625
THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.598069,0.668279,addition,deletion,0.39704635739326477,False,0.32007262110710144,0.39704635739326477,0.28288108110427856
THV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0488.wav,3.43,3.46,substitution,deletion,0.39671528339385986,False,0.3031437397003174,0.39671528339385986,0.30014097690582275
TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,3.96,4.08,substitution,addition,0.3962844908237457,False,0.3962844908237457,0.2466525137424469,0.3570629954338074
HQTV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,0.03,0.08,substitution,addition,0.39625129103660583,False,0.39625129103660583,0.30293527245521545,0.3008134663105011
HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,3.28,3.39,substitution,addition,0.3944903016090393,False,0.3944903016090393,0.22880490124225616,0.3767048120498657
TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.03,0.13,substitution,addition,0.3941245675086975,False,0.3941245675086975,0.25021928548812866,0.35565611720085144
HQTV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,3.94,3.99,substitution,addition,0.39367052912712097,False,0.39367052912712097,0.25123459100723267,0.35509487986564636
HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,3.43,3.46,deletion,substitution,0.3929714262485504,False,0.2299005091190338,0.37712806463241577,0.3929714262485504
TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,0.97,1.06,substitution,deletion,0.3929009735584259,False,0.30249297618865967,0.3929009735584259,0.30460605025291443
TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,0.52,0.66,deletion,addition,0.39248859882354736,False,0.39248859882354736,0.24362967908382416,0.3638816773891449
TLV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0465.wav,4.126406,4.179873,addition,deletion,0.39224931597709656,False,0.24277304112911224,0.39224931597709656,0.3649776875972748
TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,3.59,3.66,substitution,deletion,0.3917211890220642,False,0.3013674318790436,0.3917211890220642,0.3069113790988922
THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,3.19,3.237365,addition,substitution,0.39165881276130676,False,0.24549832940101624,0.3628429174423218,0.39165881276130676
TLV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,1.41,1.45,substitution,addition,0.3909178376197815,False,0.3909178376197815,0.31641119718551636,0.29267096519470215
TLV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,2.29,2.35,substitution,deletion,0.39085039496421814,False,0.2934854328632355,0.39085039496421814,0.3156642019748688
THV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0469.wav,0.25,0.33,substitution,deletion,0.38960251212120056,False,0.27049607038497925,0.38960251212120056,0.3399013578891754
PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,1.7,1.73,substitution,deletion,0.38808566331863403,False,0.2751764953136444,0.38808566331863403,0.33673787117004395
HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,2.08,2.12,substitution,deletion,0.38709545135498047,False,0.3122345507144928,0.38709545135498047,0.3006700575351715
HQTV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,0.85,0.99,deletion,addition,0.3870012164115906,False,0.3870012164115906,0.30158695578575134,0.3114118278026581
PNV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0518.wav,2.78,2.82,substitution,deletion,0.38657471537590027,False,0.2706599235534668,0.38657471537590027,0.34276536107063293
THV,arctic_b0527,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0527.wav,1.05,1.16,substitution,addition,0.38592982292175293,False,0.38592982292175293,0.23516081273555756,0.3789093792438507
HQTV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,2.87,2.92,substitution,addition,0.38592925667762756,False,0.38592925667762756,0.2472376823425293,0.36683300137519836
HQTV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,2.68,2.74,deletion,addition,0.38587886095046997,False,0.38587886095046997,0.29623037576675415,0.3178907632827759
TLV,arctic_b0481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,2.04,2.204873,addition,deletion,0.38556039333343506,False,0.28860023617744446,0.38556039333343506,0.32583943009376526
THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,1.88,1.97,substitution,deletion,0.3839940130710602,False,0.31554731726646423,0.3839940130710602,0.3004586696624756
THV,arctic_b0465,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0465.wav,0.15,0.2,deletion,addition,0.382619708776474,False,0.382619708776474,0.27431291341781616,0.34306737780570984
HQTV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,2.22,2.28,substitution,deletion,0.37992310523986816,False,0.322270005941391,0.37992310523986816,0.29780688881874084
THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,3.63,3.73,substitution,deletion,0.3787902891635895,False,0.33687087893486023,0.3787902891635895,0.2843388617038727
TLV,arctic_b0488,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,3.24,3.34,substitution,addition,0.37668073177337646,False,0.37668073177337646,0.2829640507698059,0.34035524725914
PNV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0509.wav,2.43,2.5,substitution,deletion,0.3762940466403961,False,0.2790279984474182,0.3762940466403961,0.34467795491218567
TLV,arctic_b0509,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,2.65,2.69,deletion,substitution,0.3745679557323456,False,0.3630962371826172,0.26233580708503723,0.3745679557323456
THV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0503.wav,3.45,3.52,deletion,substitution,0.3743283748626709,False,0.27871060371398926,0.34696099162101746,0.3743283748626709
TLV,arctic_b0503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,2.645646,2.67,addition,deletion,0.3740037679672241,False,0.32600879669189453,0.3740037679672241,0.29998746514320374
THV,arctic_b0534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_b0534.wav,0.52,0.541169,substitution,deletion,0.3733113408088684,False,0.2716783881187439,0.3733113408088684,0.3550102412700653
TLV,arctic_b0518,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,2.57,2.67,substitution,deletion,0.3723120093345642,False,0.3244483768939972,0.3723120093345642,0.3032396733760834
PNV,arctic_b0469,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0469.wav,1.42,1.47,deletion,substitution,0.371372252702713,False,0.2635749578475952,0.365052729845047,0.371372252702713
