context_mode,held_out_speaker,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,2.25,2.43,"ER0,AH0,s ",substitution,addition,0.4792827069759369,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,4.19,4.27,"V,P,s",substitution,deletion,0.6483653783798218,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,4.81,4.87,"L,sil,d ",deletion,substitution,0.5011387467384338,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,5.19,5.28,"S,Z,s ",substitution,addition,0.37991276383399963,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,6.12,6.2,"AH0,IY0,s",substitution,addition,0.629699170589447,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,6.95,7.08,"Z,S,s ",substitution,addition,0.6003943681716919,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0013,7.08,7.17,"IY1,IH1,s",substitution,addition,0.6375852823257446,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,0.65,0.68,"DH,D,s ",substitution,deletion,0.47984281182289124,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,0.99,1.04,"AH1,AA*,s",substitution,deletion,0.5586590766906738,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,1.04,1.11,"V,P,s",substitution,deletion,0.564873456954956,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,1.15,1.19,"DH,sil,d ",deletion,substitution,0.5085246562957764,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,2.32,2.41,"D,sil,d ",deletion,substitution,0.49952825903892517,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,3.36,3.39,"S,Z,s",substitution,deletion,0.4493969976902008,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0019,3.42,3.55,"Z,sil,d ",deletion,addition,0.4890540540218353,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,0.29,0.38,"B,F,s",substitution,deletion,0.4583183526992798,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,0.71,0.74,"AO1,OW1,s",substitution,deletion,0.578615665435791,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0020,1.2,1.26,"IH1,IY1,s",substitution,addition,0.49597612023353577,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0021,0.17,0.21,"T,S,s ",substitution,deletion,0.38626614212989807,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0021,1.3,1.35,"IH0,IY0,s",substitution,addition,0.4041646122932434,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,1.160157,1.27,"sil,W,a",addition,substitution,0.5003074407577515,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,1.53,1.58,"R,AH0,s",substitution,deletion,0.6148025989532471,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,2.39,2.44,"D,K,s",substitution,deletion,0.5684835314750671,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,3.79,3.85,"R,W,s",substitution,deletion,0.6420203447341919,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0022,6.02,6.07,"ER0,AH0,s ",substitution,deletion,0.6042972803115845,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,0.9,0.985726,"V,P,s",substitution,deletion,0.556344747543335,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,1.77,1.861577,"sil,Z,a",addition,substitution,0.48230913281440735,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,2.56,2.63,"IH0,IY0,s",substitution,addition,0.6560527682304382,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,2.83,2.86,"L,W,s",substitution,deletion,0.6506993770599365,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,3.88,3.93,"R,sil,d ",deletion,substitution,0.4532299339771271,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,4.39,4.44,"D,sil,d ",deletion,substitution,0.49487894773483276,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0023,5.62,5.67,"DH,D,s ",substitution,deletion,0.43527039885520935,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,0.45,0.48,"Z,R,s",substitution,deletion,0.5645148158073425,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,1.2,1.27,"S,sil,d ",deletion,addition,0.3808949589729309,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,1.47,1.51,"AH1,AO1,s",substitution,deletion,0.47029322385787964,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,1.56,1.59,"DH,D,s ",substitution,deletion,0.628284752368927,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,2.01,2.15,"TH,T,s",substitution,addition,0.4504520893096924,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,2.68,2.77,"IH1,IY1,s",substitution,addition,0.4568415582180023,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0024,4.72,4.78,"L,sil,d  ",deletion,substitution,0.4706510603427887,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0025,2.28,2.34,"ER0,AH0,s ",substitution,deletion,0.4044998288154602,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0026,0.18,0.28,"T,S,s",substitution,addition,0.6408388018608093,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0026,2.09,2.12,"D,T,s",substitution,deletion,0.6876227259635925,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0026,2.273055,2.363871,"sil,N,a",addition,substitution,0.5510445833206177,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,0.43,0.5,"ER0,AH0,s ",substitution,addition,0.6699653267860413,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,1.37,1.46,"AH0,IY0,s",substitution,addition,0.502260684967041,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,3.21,3.25,"AH0,sil,d",deletion,substitution,0.4830838441848755,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0027,4.1,4.207089,"sil,S,a",addition,substitution,0.6402369141578674,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0028,1.98,2.08,"AO1,OW1,s",substitution,deletion,0.4955049157142639,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0028.wav,Robbery bribery fraud
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0028,2.08,2.17,"D,T,s ",substitution,deletion,0.5965642333030701,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0028.wav,Robbery bribery fraud
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,0.23,0.29,"R,AH0,s ",substitution,deletion,0.4897868037223816,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,0.72,0.99,"Z,sil,d ",deletion,substitution,0.46697747707366943,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,1.95,2.06,"L,sil,d ",deletion,substitution,0.4833281636238098,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0029,2.94,2.97,"DH,D,s ",substitution,deletion,0.5899558067321777,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0029.wav,Their forces were already moving into the north country
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0030,0.34,0.38,"D,V,s",substitution,deletion,0.5451996326446533,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0030.wav,I had faith in them
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0032,4.83,4.94,"P,F,s",substitution,deletion,0.6638805270195007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,0.62,0.66,"D,sil,d ",deletion,substitution,0.38230034708976746,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,0.66,0.73,"IH1,IY1,s",substitution,addition,0.6072989702224731,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,0.76,0.79,"AE1,T,s",substitution,deletion,0.7488225698471069,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0036,1.5,1.63,"L,W,s",substitution,deletion,0.5535932779312134,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,She turned in at the hotel
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0038,0.31,0.34,"L,W,s",substitution,deletion,0.5252914428710938,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0038.wav,We'll have to watch our chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0038,2.02,2.24,"Z,S,s ",substitution,addition,0.5783426761627197,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0038.wav,We'll have to watch our chances
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0040,1.14,1.21,"ER0,AH0,s ",substitution,addition,0.4563700258731842,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,0.928153,1.026992,"sil,IH0,a",addition,substitution,0.633620023727417,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,1.026992,1.1,"sil,NG,a",addition,substitution,0.6080718040466309,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,2.02,2.054461,"sil,DH,a",addition,substitution,0.3679908812046051,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0041,2.45,2.61,"L,W,s",substitution,deletion,0.5960302948951721,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0042,1.66,1.72,"AH1,AO1,s",substitution,deletion,0.4748148024082184,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0042,1.72,1.78,"V,B,s",substitution,deletion,0.6118155717849731,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0042,1.78,1.83,"DH,D,s ",substitution,deletion,0.4242112934589386,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0042.wav,How could he explain his possession of the sketch
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0045,1.35,1.42,"AH0,AH0*,s",substitution,deletion,0.3627958595752716,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0045.wav,He moved away as quietly as he had come
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0046,0.48,0.53,"L,sil,d ",deletion,addition,0.3837500214576721,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0046.wav,The girl faced him her eyes shining with sudden fear
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0046,3.63,3.71,"R,AH0,s ",substitution,deletion,0.48770540952682495,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0046.wav,The girl faced him her eyes shining with sudden fear
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0047,3.8,3.87,"L,sil,d ",deletion,substitution,0.408576637506485,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0048,0.27,0.36,"UH1,UW1,s",substitution,deletion,0.487576425075531,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0048,0.43766,0.47,"T,sil,d ",deletion,substitution,0.4281062185764313,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0048,1.78,1.81,"F,P,s",substitution,deletion,0.6511164307594299,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0048.wav,He looked at the handkerchief more closely
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0051,0.508506,0.55048,"AO1,AH0,s",substitution,deletion,0.39378732442855835,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0051,1.39,1.45,"AH0,IH0,s",substitution,addition,0.5155578851699829,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0051,4.59,4.63,"T,sil,d ",deletion,addition,0.36768603324890137,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0051,4.63,4.72,"IH0,IY0,s",substitution,addition,0.5451208353042603,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,1.01,1.086053,"S,Z,s ",substitution,deletion,0.38560330867767334,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,1.41,1.44,"OW0,AO1,s",substitution,deletion,0.5733392238616943,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0052,1.64,1.67,"IH0,IY0,s",substitution,deletion,0.4616134762763977,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0052.wav,It was a curious coincidence
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,1.22,1.3,"ER0,AH0,s ",substitution,addition,0.5190271735191345,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.27,3.312744,"ER0,AO1,s",substitution,deletion,0.4061092734336853,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.312744,3.362682,"sil,V,a",addition,deletion,0.5156714916229248,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.362682,3.42,"sil,IH0,a",addition,substitution,0.3588320314884186,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0053,3.7,3.85,"F,P,s",substitution,addition,0.36848190426826477,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0054,0.25,0.34,"sil,S,a",addition,substitution,0.6906833052635193,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0054.wav,There was nothing on the rock
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0054,1.11,1.14,"DH,D,s ",substitution,addition,0.4311894178390503,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0054.wav,There was nothing on the rock
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0058,1.6,1.64,"AH1,AO1,s",substitution,deletion,0.6422985792160034,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
context_0_10,HQTV,test,HQTV,Vietnamese,arctic_a0058,3.46,3.54,"L,W,s",substitution,deletion,0.4010516405105591,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else
