epoch,train_loss,validation_loss,top1_accuracy,macro_f1,balanced_accuracy,macro_precision,macro_recall,top3_accuracy,correct_origin_top1,correct_origin_macro_f1,substitution_origin_top1,substitution_origin_macro_f1,epoch_seconds,speaker_ABA_macro_f1,speaker_HKK_macro_f1,speaker_HQTV_macro_f1,speaker_LXC_macro_f1,speaker_MBMPS_macro_f1,speaker_SVBI_macro_f1
12,1.807073874767168,1.7203562806789443,0.44718559478236214,0.410323432756743,0.44951753294944696,0.4184319563127394,0.44951753294944696,0.7482277045228981,0.45611192348733354,0.4355164132588713,0.3695427982124441,0.30536971779403466,36.14842579999822,0.42581185971613106,0.41599712871194633,0.41002632681308904,0.41934030855234034,0.4268048226282057,0.3828806031013654
13,1.7763419498315594,1.6695005289125355,0.4487097688926698,0.4157775108791311,0.4658377470816715,0.4172468809118805,0.4658377470816715,0.7553523323408479,0.45682330158479234,0.4410771576722237,0.37813681677552424,0.31180987842512076,35.980098,0.4578461426562052,0.421191835739524,0.40623943835783577,0.41618516952295687,0.4529932642415149,0.36919780475625974
14,1.7480730446999717,1.6620749658377445,0.46809868141216504,0.4223644293725485,0.4627011084992184,0.4262473410944388,0.4627011084992184,0.760988231958032,0.4770975773623681,0.44827925907148325,0.38982468202131315,0.31233425121044683,37.41798010000275,0.45292340282563576,0.432475917155182,0.4156371031470543,0.432426999634731,0.45853914234898374,0.38030992600596986
15,1.7217760381022773,1.665853567061214,0.45689777399688075,0.41598157277674924,0.47028320418807146,0.4216305328111517,0.47028320418807146,0.7571955196370339,0.4650041497055685,0.43991850424673445,0.3863870745960811,0.31890341488030555,36.785745600001974,0.45210660709599293,0.4079058321789927,0.44242187737795013,0.4227265516565936,0.4404485197322252,0.38143928382978703
16,1.6971620411510757,1.6262640863145714,0.46880759960300583,0.4301934080937624,0.4705972893650895,0.43387082719928793,0.4705972893650895,0.7693534666099532,0.4788365016006007,0.4543893895253386,0.38157442420075627,0.31425565858161425,36.01758879999761,0.45337896431649466,0.43680522150366263,0.44322576620381304,0.4297227756535344,0.4576338295388317,0.39360559033011094
17,1.676339913347365,1.6129129858248863,0.46838224868850137,0.4392999137615826,0.48528918371910423,0.4345341543525624,0.48528918371910423,0.773748759393166,0.47678140931905305,0.4588933797803955,0.3953248539016844,0.34254781649366717,36.62228010000035,0.46982358578537015,0.4397990856595102,0.4314229425089915,0.4488821521877276,0.470044749213981,0.37922311110222123
18,1.6549495722603464,1.5880595214414577,0.479937615199206,0.4432270273364347,0.4918426129550394,0.4358106466851613,0.4918426129550394,0.7839571813412732,0.48927004702999644,0.4633308230637026,0.39876246132691645,0.3361582720858176,36.02084300000206,0.48803326201645614,0.43836264944036796,0.4431504328087439,0.4450521978815184,0.48124613510241027,0.39070534797456163
19,1.638155104090497,1.5680333688447412,0.49337161491563875,0.45788545869636127,0.5007077224525085,0.4444597161210739,0.5007077224525085,0.7954062101233518,0.5053155752282338,0.4804269790172273,0.38948092127878997,0.34606556045939973,36.81101250000211,0.5020699652532578,0.45839796853545267,0.4515025562645795,0.46388506051009754,0.4892131502379754,0.39703498350997773
20,1.620878316172736,1.5760393932104686,0.47678292924996457,0.4455935244491077,0.4977207848361654,0.44160949444452396,0.4977207848361654,0.7856940309088332,0.490060467138284,0.471942965974853,0.36129254039188724,0.33407969819204,36.49200790000032,0.4957481777367235,0.46093005427499123,0.44055108932681214,0.46253694866577755,0.47328353039260146,0.3735791302716712
21,1.5966596463761347,1.561764830361862,0.49174110307670493,0.45547748512805414,0.49846056825407337,0.44794196927209134,0.49846056825407337,0.791046363249681,0.501679642730111,0.48135472433020837,0.4052939154348573,0.34299869066389677,44.70577779999803,0.49654273420694356,0.4592021054805942,0.46561633577534095,0.4627593306407058,0.47738225103560944,0.4135180676254595
22,1.5773891477621786,1.5594078389090307,0.48553806890684814,0.44546204770817965,0.49929502081273275,0.4437005598309658,0.49929502081273275,0.7881043527576918,0.49701616409121446,0.47307373629625654,0.3856995531110347,0.32731734981171334,73.5441286000023,0.4939383044819717,0.45582267990790604,0.45112049266611454,0.4498419506392053,0.48196543318881785,0.382464993994854
23,1.56800437896445,1.5356406960422462,0.4882319580320431,0.4532990187119064,0.5010389840680796,0.4478412137777516,0.5010389840680796,0.7932440096412874,0.4987550883294471,0.4788249063385609,0.39669989687177726,0.3327975777417528,67.53847680000035,0.4834881171630728,0.4506949929511044,0.4644206907579259,0.4579363281731115,0.4856510764858731,0.4066183427974546
24,1.552829674914435,1.5181513635483124,0.5017722954771019,0.46327032786255523,0.5093503237838711,0.4637904494738233,0.5093503237838711,0.8036651070466468,0.5135359443544244,0.4915434527988756,0.39944998281196287,0.3516285125756454,69.57335339999918,0.49816436300406675,0.48001813624945977,0.4647767022827884,0.4742535469769385,0.5056994545904242,0.39931865923664167
25,1.5423099465374237,1.5149748653329789,0.4956047072167872,0.4622350357593503,0.516084856603895,0.45078510745726386,0.516084856603895,0.7997306110874806,0.5084377346559696,0.4886548005813891,0.3839807493984187,0.34206626429978676,71.99725409999883,0.49987104896860185,0.4623320942734335,0.4648585241778028,0.4628698903337057,0.4986672981720614,0.4269566654388562
26,1.5239959546922757,1.5262226260681955,0.4946122217496101,0.4603971225667802,0.50669601813309,0.4560266903269989,0.50669601813309,0.7973911810577059,0.5053550962336482,0.48869598767751454,0.4011687865245789,0.33991195194940566,69.63550829999804,0.50673118747291,0.4583922062512275,0.45762458564289865,0.47202860175843225,0.49130150665743993,0.40859555369584166
27,1.51842462228257,1.507104152933716,0.4953565858499929,0.4649755779266007,0.5218769496433384,0.45177317634044467,0.5218769496433384,0.7980292074294626,0.5080425246018259,0.4903630660097728,0.3850120316259883,0.33684443853595647,75.23869320000085,0.5115898983274142,0.4618076127636594,0.46396880292624204,0.48086366891186705,0.4993771009732272,0.4132155285866575
28,1.5010463768066609,1.5105645021073246,0.4984403799801503,0.4651015178992107,0.5170924885890544,0.45649039190390645,0.5170924885890544,0.7970721678718276,0.5104137849266885,0.49048813602969854,0.39429357167411483,0.34032193720970627,70.12656369999968,0.5010417484510369,0.46750400462631597,0.46393815456059545,0.4729138509581241,0.4937343191453574,0.4295589407644131
29,1.493995911725983,1.5021471151321235,0.49393874946831134,0.4644279152993315,0.5130196498894068,0.4593570243551168,0.5130196498894068,0.7987735715298454,0.5073706675097814,0.492308925284471,0.37710553454795465,0.34191737043359816,63.51477840000007,0.5067079924026215,0.4760855843240007,0.46004706031210785,0.4753044226135379,0.48460376087946044,0.40561615795892236
30,1.4807476935098114,1.4819682055114263,0.513682121083227,0.478157780045991,0.5194246321122217,0.4696663549541185,0.5194246321122217,0.8127392598894088,0.5274868592656997,0.5068098940722423,0.3936060501890684,0.3472519033744763,55.77614380000159,0.5141065963968339,0.4894799900016355,0.4941358767031036,0.4761756371677328,0.5091100569357677,0.4142052134076582
31,1.4661299044366953,1.4787649331947397,0.5061675882603147,0.47334578569464625,0.5239104269401957,0.46542110465461556,0.5239104269401957,0.8104352757691763,0.5196617001936529,0.4990607337833072,0.38879339979374355,0.3524693481920549,56.056819299999916,0.5180608126719796,0.46995823910035855,0.4718405157295271,0.486274776151645,0.5016360435448601,0.42710070598256084
32,1.4587505336690827,1.4804154165574004,0.502764780944279,0.4723124882803743,0.5264553878005577,0.46659774112283064,0.5264553878005577,0.8071388061817666,0.5159467256847015,0.4988191886603599,0.38810587830869714,0.3460584310123478,49.27887539999938,0.5090887039927061,0.4884180527289748,0.4737866948379819,0.4767318468618498,0.5073356017446781,0.4076062737990602
33,1.4471101723678017,1.471953210290841,0.5143910392740678,0.4805639051716787,0.5261639618637357,0.4707782250880557,0.5261639618637357,0.8126329221607826,0.527723985298186,0.50835938139956,0.39841870058439327,0.34582056763473523,35.523950399998284,0.5177761870970583,0.4852184007442029,0.49121684574547964,0.4875393975898293,0.511354122305113,0.4268107624763186
34,1.4398553931553009,1.4740106454981348,0.5041117255068766,0.4721074173382996,0.5276032521420835,0.4630260515508432,0.5276032521420835,0.8083085211966539,0.5153934316089002,0.4958913399547892,0.40598143691990374,0.35623550526721887,36.41473709999991,0.5090303878408193,0.4672108014972972,0.474424444501747,0.48212758476432827,0.501675451559479,0.4294909508836054
35,1.4289126408160397,1.4675588280144236,0.5075854246419963,0.47573857276793474,0.5308222563185208,0.46508281157298903,0.5308222563185208,0.8094782362115411,0.5228233806268031,0.5025079947858949,0.3750429700928154,0.3456025382665532,37.21979950000241,0.5139634838806074,0.47847124721396583,0.4836215266604451,0.48480116489481095,0.5022850939374857,0.43313529861903544
36,1.421819395431748,1.4598347029583887,0.5088614773855097,0.4806026213040047,0.5358150269455649,0.4693699374971322,0.5358150269455649,0.8080249539203176,0.5218353554914437,0.5061898389329484,0.39601237538673084,0.3646063152378085,37.0557310999975,0.523254949070614,0.48820583847639626,0.48084847328978675,0.48920698507014143,0.5164182232032485,0.41610755291850976
37,1.413485055747768,1.4646356993578147,0.5194952502481214,0.4840482923718614,0.5267242777799479,0.48033273678073396,0.5267242777799479,0.8169927690344534,0.5332174050507845,0.5125959085883454,0.4001375042970093,0.34767428396459404,45.840365299998666,0.5213744856404913,0.4912580707777276,0.49605652757880997,0.483633875846232,0.5166337614250047,0.43507777158505395
38,1.4066847554981945,1.4559908314079457,0.5269034453424075,0.49002694739293046,0.5365913412764934,0.4753884192677339,0.5365913412764934,0.8181624840493407,0.5389479508358692,0.5141844732124969,0.4221381918184943,0.36740467903904145,60.0262928000011,0.5198356969576989,0.488485803715735,0.494591538469762,0.4984053313617212,0.5242349256336993,0.4462773619323666
39,1.4020487946181495,1.452852199022844,0.5170494824897207,0.48165319917588734,0.5364949463820642,0.46700938279114934,0.5364949463820642,0.8109669644123069,0.5318341698612813,0.5080385521144682,0.3884496390512204,0.3449020724943601,59.07480829999986,0.5231224309127189,0.48347886333907564,0.48354812513780654,0.4883362163433416,0.5088114061848639,0.44519872367343855
40,1.3920842044872372,1.4676988832615596,0.5117680419679569,0.48121061331335013,0.5267284839355354,0.475609454111694,0.5267284839355354,0.8110024103218488,0.5232581116863613,0.506359337038198,0.4118253695427982,0.35373010850898207,67.80094950000057,0.5100096199562429,0.4790973019061944,0.47606775265940016,0.4855675891929745,0.5140156652528954,0.4243593510438612
41,1.3873330208720838,1.4533234949815397,0.5141074719977314,0.47715973420636776,0.5286750034704513,0.468969969647887,0.5286750034704513,0.8135899617184177,0.5261036240761965,0.5016915301370328,0.409762805087659,0.3598232942184907,67.57885800000076,0.5161339003565538,0.4689176319060038,0.480946504153831,0.48208451811250264,0.510645894048529,0.43904763906952526
42,1.3792505141674294,1.4386575798709123,0.5207713029916348,0.4860582287701689,0.5413721885221993,0.4697285266683858,0.5413721885221993,0.8161775131149865,0.5328617160020551,0.5102271910006783,0.41560673771055345,0.3681161302529676,68.2155958000003,0.5232146659452165,0.48433353786705247,0.47692870883987304,0.5034930430241673,0.5234210386365877,0.4405469867232959
43,1.362811999400182,1.4413070858969987,0.5134339997164328,0.48739969679927003,0.53661672094184,0.48183505066788523,0.53661672094184,0.8179498085920884,0.5304904556771924,0.5178995485826996,0.3650739085596425,0.3412373664738573,68.86781080000219,0.5234791659667588,0.4895316450727573,0.4926455132368646,0.4934289337213798,0.5289300673085289,0.4269960802897296
44,1.357554925957706,1.4393908812418976,0.5231107330214093,0.49045259140909503,0.5397916245359337,0.48004650778008084,0.5397916245359337,0.8167800935772012,0.5365371695055923,0.5160079246837085,0.406325197662427,0.3657327226953857,64.13508159999765,0.5341423442530465,0.4774157261641189,0.48694898580933604,0.5050686207126475,0.5288555782869832,0.44466097898030643
45,1.3572418214021436,1.426529338169517,0.523713313483624,0.4939530394469789,0.5432632758835128,0.4843403673141671,0.5432632758835128,0.8195803204310222,0.5376437576571949,0.5198901233524508,0.4025438294946717,0.35523986500143817,59.844696700001805,0.5333171262971699,0.49402719984364113,0.49358626737766875,0.5105600093632345,0.5344249466436527,0.427927361769453
46,1.3528299152495915,1.4309379017836452,0.5275060258046221,0.4912816684934803,0.5423146526862019,0.4780216514623188,0.5423146526862019,0.8241882886714873,0.5444018495830534,0.521274987203019,0.38054314197318667,0.34437133284125543,41.35513830000127,0.5224896705333625,0.5102092612762107,0.49355683548990226,0.5073690912723818,0.5184576348882342,0.44009161832270594
47,1.3309059050799796,1.425461474080872,0.528285835814547,0.4978231682146241,0.543519960742611,0.488678765238798,0.543519960742611,0.8234793704806466,0.5423862783069201,0.525993728350951,0.40563767617738056,0.35658572541661,74.16020539999954,0.5333024610868442,0.49811387800716245,0.501899744124147,0.4994738899618194,0.5300552983191831,0.4487716806877909
48,1.3397020184141908,1.4331190747207705,0.5275060258046221,0.49021645193347274,0.5440607270471018,0.47587732438507774,0.5440607270471018,0.8220260881894229,0.5411611271390744,0.5151951880584347,0.4087315228600894,0.36672145696706215,67.93590079999922,0.5291081613012296,0.49305770590805065,0.4990563518904057,0.5015209991029451,0.5334482356434459,0.4287695386184116
